X,XP,Y,YP,S
0.005208548624068499,0.004969086963683367,0.005229012109339237,0.0050329361110925674,0.30000001192092896
0.0053470865823328495,0.004665569867938757,0.006323706358671188,0.007115045562386513,0.6000000238418579
0.005367590114474297,0.004665569867938757,0.008178776130080223,0.007115045562386513,0.8999999761581421
0.006889417301863432,0.0040808930061757565,0.014912205748260021,0.007115045562386513,1.899999976158142
0.007545495871454477,0.0040808930061757565,0.016993165016174316,0.007115045562386513,2.200000047683716
0.00904072355479002,0.008139679208397865,0.01751740090548992,0.0038004296366125345,2.5
0.011370058171451092,0.008139679208397865,0.016468090936541557,0.0038004296366125345,2.799999952316284
0.01746026612818241,0.004256432875990868,0.013080904260277748,0.0038004296366125345,3.799999952316284
0.01866903342306614,0.004256432875990868,0.012112630531191826,0.0038004296366125345,4.099999904632568
